""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"564"	1.16523682228317e-170	1.92075146880788	0.754	0.04	3.15977269098527e-166	"11"	"ITM2C"
"565"	5.63627535001978e-166	3.64085493034001	0.246	0.004	1.52838878666486e-161	"11"	"IGHA2"
"566"	4.75731702264651e-141	1.61270850001473	0.754	0.045	1.29004165703105e-136	"11"	"FKBP11"
"567"	3.01715986884219e-127	3.14642720913319	0.361	0.011	8.18163241633936e-123	"11"	"AC096579.7"
"568"	7.46737198716188e-125	3.780590607445	0.213	0.004	2.02492726175869e-120	"11"	"IGHG2"
"569"	4.27341958042523e-115	1.66161308149427	0.82	0.07	1.15882318762391e-110	"11"	"PDIA4"
"570"	7.12489248286271e-109	0.933993073260725	0.492	0.025	1.93205709457788e-104	"11"	"EAF2"
"571"	1.513383455902e-108	1.44793346371874	0.77	0.063	4.10384191736946e-104	"11"	"UBE2J1"
"572"	1.97855217504136e-98	4.6072502961275	0.295	0.01	5.36523993305964e-94	"11"	"IGHG1"
"573"	6.60398857060282e-97	1.75809370457262	0.754	0.069	1.79080358069037e-92	"11"	"SEC11C"
"574"	1.05728262481049e-81	1.32608167890518	0.787	0.079	2.86703329369862e-77	"11"	"CD79A"
"575"	5.56531493699639e-78	5.29078935488962	0.557	0.046	1.50914645146531e-73	"11"	"IGLC2"
"576"	1.3528563537435e-74	1.81106275373303	0.115	0.002	3.66854057444626e-70	"11"	"IGLV3-21"
"577"	4.41741130982379e-72	1.02784001526325	0.508	0.042	1.19786942488492e-67	"11"	"CD59"
"578"	1.09227180163561e-70	1.18778871806618	0.738	0.084	2.96191344449529e-66	"11"	"SSR3"
"579"	6.44217493569074e-67	1.23953996263865	0.754	0.091	1.74692457731126e-62	"11"	"XBP1"
"580"	2.11191121352504e-65	1.9252532864694	0.902	0.158	5.72686963771585e-61	"11"	"PPIB"
"581"	2.50882097823758e-64	1.75652801401563	0.836	0.128	6.80316984668685e-60	"11"	"HSP90B1"
"582"	2.75520159013086e-63	1.23157700184463	0.738	0.094	7.47128015195784e-59	"11"	"SDF2L1"
"583"	1.05540108034384e-62	1.32707540784163	0.721	0.092	2.86193110956839e-58	"11"	"SPCS3"
"584"	1.85716777305019e-60	1.44366828632604	0.869	0.131	5.03608185018021e-56	"11"	"ISG20"
"585"	5.1607664892261e-59	1.45798431726109	0.738	0.104	1.39944504888344e-54	"11"	"C19orf10"
"586"	1.43676136147024e-58	1.18080857623155	0.59	0.067	3.89606578389884e-54	"11"	"MANF"
"587"	3.53626906311144e-56	5.31817935026091	0.508	0.053	9.5893008184393e-52	"11"	"IGLC3"
"588"	1.24162836274959e-54	1.35927952533564	0.902	0.159	3.36692363126806e-50	"11"	"SPCS2"
"589"	2.87360690146271e-52	1.17463117734618	0.574	0.069	7.79235983469643e-48	"11"	"HSPA5"
"590"	1.63048980224207e-48	1.66164086041287	1	0.283	4.42139919673981e-44	"11"	"SUB1"
"591"	7.56305518876811e-47	0.91586741929393	0.557	0.072	2.05087367553825e-42	"11"	"DDOST"
"592"	3.05857499567046e-46	1.15474276223367	0.82	0.147	8.2939378157596e-42	"11"	"SPCS1"
"593"	3.25936817455821e-40	1.03521608372405	0.59	0.089	8.8384286789495e-36	"11"	"HERPUD1"
"594"	5.12881825082104e-40	0.993135195996661	0.689	0.117	1.39078164507514e-35	"11"	"VIMP"
"595"	7.66459156521485e-40	1.54636892924081	0.934	0.26	2.07840729473931e-35	"11"	"SSR4"
"596"	1.7643988816105e-38	1.136054239522	0.607	0.101	4.78452044726319e-34	"11"	"PDIA6"
"597"	1.498161158542e-37	1.07826531685057	0.852	0.184	4.06256361361833e-33	"11"	"SEC61B"
"598"	3.8234206192071e-33	0.935045198410246	0.705	0.139	1.03679696931039e-28	"11"	"PEBP1"
"599"	2.130752023741e-26	1.10060781680841	0.918	0.293	5.77796026277847e-22	"11"	"SEC61G"
"600"	8.77031405257794e-12	3.44563373857076	0.361	0.099	2.37824606163756e-07	"11"	"IGHM"
"601"	0	2.42783755270033	0.712	0.015	0	"12"	"PLD4"
"602"	0	2.10263350567753	0.475	0.001	0	"12"	"LILRA4"
"603"	0	1.75430872399459	0.271	0	0	"12"	"SCT"
"604"	0	1.49509112377446	0.254	0	0	"12"	"PTCRA"
"605"	0	1.42013383535508	0.288	0.001	0	"12"	"SMPD3"
"606"	2.40680057836355e-274	1.42798043151202	0.288	0.002	6.52652112834843e-270	"12"	"LINC00996"
"607"	1.14934927368553e-256	1.7487969993415	0.339	0.004	3.11669042545306e-252	"12"	"TPM2"
"608"	9.86668693600311e-256	2.16107917997759	0.525	0.011	2.67554949643596e-251	"12"	"SERPINF1"
"609"	3.34105522723158e-238	1.62251111824265	0.288	0.003	9.05993945968386e-234	"12"	"DNASE1L3"
"610"	3.80552166154478e-225	1.19499482549845	0.22	0.002	1.0319433089611e-220	"12"	"SCN9A"
"611"	4.50910472386989e-204	2.57551453011854	0.915	0.048	1.2227339279718e-199	"12"	"IGJ"
"612"	2.02784828312962e-195	3.1290794375183	0.847	0.043	5.49891618936259e-191	"12"	"GZMB"
"613"	2.36835060290861e-188	2.73988335610044	0.831	0.043	6.42225632990729e-184	"12"	"TCF4"
"614"	1.32881970626882e-154	2.25458161052351	0.288	0.005	3.60336039748915e-150	"12"	"PTGDS"
"615"	2.0776058671128e-154	2.49034896880364	0.712	0.038	5.63384382984977e-150	"12"	"IRF7"
"616"	8.27100609250966e-153	1.67919204323276	0.407	0.012	2.24284872210584e-148	"12"	"DERL3"
"617"	3.71233458762493e-141	1.80434001750755	0.458	0.016	1.00667377012625e-136	"12"	"MZB1"
"618"	3.38539595708126e-139	2.36791049899536	0.678	0.038	9.18017821681725e-135	"12"	"IRF8"
"619"	8.33534337823151e-139	2.34508794140867	0.61	0.031	2.26029506387504e-134	"12"	"UGCG"
"620"	4.10043760723191e-133	1.28331644964243	0.254	0.005	1.11191566595308e-128	"12"	"IL3RA"
"621"	3.25456430192205e-88	1.85295301306706	0.458	0.026	8.82540201752201e-84	"12"	"CLIC3"
"622"	5.44437689335783e-84	2.0539515410128	0.542	0.041	1.47635168217184e-79	"12"	"ITM2C"
"623"	1.67200446184066e-73	1.20253432814936	0.288	0.012	4.53397449917332e-69	"12"	"SPIB"
"624"	1.55683441951659e-71	2.29011849402273	0.441	0.032	4.22166789540314e-67	"12"	"PTPRS"
"625"	2.21381867606697e-69	2.08310115222274	0.746	0.096	6.00321210389079e-65	"12"	"C12orf75"
"626"	3.96761933148085e-65	1.92566797664806	0.695	0.085	1.07589933411766e-60	"12"	"ALOX5AP"
"627"	1.36794803831195e-58	1.78275969481824	0.492	0.047	3.70946469549051e-54	"12"	"APP"
"628"	1.52826734466604e-57	1.73307764302033	0.441	0.038	4.14420255853089e-53	"12"	"CCDC50"
"629"	2.24687980173697e-52	1.75578575537501	0.492	0.051	6.09286395837013e-48	"12"	"BCL11A"
"630"	7.13867002887578e-51	1.32948671314285	0.203	0.009	1.93579315173025e-46	"12"	"GAS6"
"631"	1.80817743194186e-49	1.58817847683698	0.559	0.068	4.90323474219674e-45	"12"	"RNASE6"
"632"	1.21927637418428e-47	1.781644438427	0.797	0.155	3.30631174387552e-43	"12"	"PLAC8"
"633"	7.26615627553941e-41	1.78256784586915	0.441	0.054	1.97036359723802e-36	"12"	"PPP1R14B"
"634"	1.75903166516024e-35	1.397887406633	0.61	0.106	4.76996616641503e-31	"12"	"PTPRE"
"635"	1.15575053303914e-32	1.43384724096572	0.22	0.017	3.13404872044224e-28	"12"	"DUSP5"
"636"	1.91086841580963e-29	1.49740972959609	0.729	0.189	5.18170188315097e-25	"12"	"NPC2"
"637"	2.08171558002226e-29	1.28601081595675	0.508	0.09	5.64498813834637e-25	"12"	"HERPUD1"
"638"	2.51794365318665e-29	1.34061391936852	0.322	0.039	6.82790780434623e-25	"12"	"TSPAN13"
"639"	3.87577034936788e-29	1.27750204977916	0.322	0.038	1.05099264563809e-24	"12"	"CYB561A3"
"640"	4.12132136089028e-29	1.29388631911371	1	0.533	1.11757871343262e-24	"12"	"CD74"
"641"	6.79724132752822e-29	1.50555038699887	0.508	0.089	1.84320793078583e-24	"12"	"GPR183"
"642"	1.07259709450205e-25	1.43069042849789	0.542	0.118	2.90856154116121e-21	"12"	"VIMP"
"643"	3.61152532927021e-25	1.44891268429585	0.322	0.044	9.79337323538202e-21	"12"	"OFD1"
"644"	1.20035322016273e-24	1.37247925738531	0.39	0.065	3.25499782711529e-20	"12"	"UBE2J1"
"645"	6.10421108732952e-24	1.41612858045356	0.593	0.148	1.65527892055115e-19	"12"	"SPCS1"
"646"	3.8818178071566e-21	1.257577457037	0.441	0.089	1.05263253476665e-16	"12"	"PLEK"
"647"	1.96702023532786e-20	1.30292126571778	0.424	0.09	5.33396877213857e-16	"12"	"HIGD1A"
"648"	2.09795583596823e-17	1.2281252098198	0.61	0.185	5.68902684039506e-13	"12"	"TXN"
"649"	2.48950998673679e-15	1.23269299522843	0.424	0.111	6.75080423103416e-11	"12"	"STMN1"
"650"	5.71174586624471e-14	1.26255572875374	0.39	0.102	1.54885412654958e-09	"12"	"SOX4"
"651"	0	6.60255701868216	0.789	0.019	0	"13"	"MOUSE_Malat1"
"652"	0	5.18305373720315	0.912	0.02	0	"13"	"MOUSE_mt-Nd4"
"653"	0	4.90783313997973	0.772	0.012	0	"13"	"MOUSE_Actb"
"654"	0	4.53738101006945	0.789	0.019	0	"13"	"MOUSE_Lgals1"
"655"	0	4.39514448393416	0.702	0.015	0	"13"	"MOUSE_S100a6"
"656"	0	4.29004330320193	0.667	0.005	0	"13"	"MOUSE_Ftl1"
"657"	0	4.28734607101448	0.684	0.014	0	"13"	"MOUSE_Fth1"
"658"	0	4.2681439585507	0.702	0.008	0	"13"	"MOUSE_Rps8"
"659"	0	4.26523824080135	0.684	0.014	0	"13"	"MOUSE_Rps19"
"660"	0	4.23245403769697	0.737	0.009	0	"13"	"MOUSE_Rpl37a"
"661"	0	4.17214167884969	0.754	0.005	0	"13"	"MOUSE_Rpl35"
"662"	0	4.16563474911302	0.719	0.011	0	"13"	"MOUSE_Rpl37"
"663"	0	4.15649434808401	0.702	0.007	0	"13"	"MOUSE_Rps27"
"664"	0	4.14689274223258	0.737	0.009	0	"13"	"MOUSE_Rpl18a"
"665"	0	4.118122660787	0.702	0.007	0	"13"	"MOUSE_Rps28"
"666"	0	4.09413796246365	0.667	0.006	0	"13"	"MOUSE_Rpl13"
"667"	0	4.07450019348534	0.632	0.006	0	"13"	"MOUSE_Rps18"
"668"	0	4.0053408552093	0.702	0.01	0	"13"	"MOUSE_Rpl32"
"669"	0	3.99706965946428	0.649	0.006	0	"13"	"MOUSE_Rps2"
"670"	0	3.97455536829378	0.684	0.005	0	"13"	"MOUSE_Rplp0"
"671"	0	3.93915566972248	0.684	0.005	0	"13"	"MOUSE_Rpl36"
"672"	0	3.89751050906622	0.719	0.005	0	"13"	"MOUSE_Rps29"
"673"	0	3.89533688420158	0.702	0.007	0	"13"	"MOUSE_Rplp1"
"674"	0	3.86164219385916	0.632	0.006	0	"13"	"MOUSE_Rps5"
"675"	0	3.8380614032871	0.649	0.003	0	"13"	"MOUSE_Gm10260"
"676"	0	3.81239654280207	0.667	0.005	0	"13"	"MOUSE_Gm10076"
"677"	0	3.79554548214902	0.632	0.005	0	"13"	"MOUSE_Rps11"
"678"	0	3.74510209723171	0.667	0.005	0	"13"	"MOUSE_Fau"
"679"	0	3.72495395124234	0.667	0.007	0	"13"	"MOUSE_Rpl13a"
"680"	0	3.70807894731388	0.649	0.004	0	"13"	"MOUSE_Rps23"
"681"	0	3.70240078666697	0.614	0.005	0	"13"	"MOUSE_Rps27a"
"682"	0	3.69516686458879	0.649	0.005	0	"13"	"MOUSE_Rps3a1"
"683"	0	3.65952172379987	0.667	0.006	0	"13"	"MOUSE_Tmsb10"
"684"	0	3.65009609506188	0.667	0.008	0	"13"	"MOUSE_Rpl38"
"685"	0	3.63198835686382	0.649	0.005	0	"13"	"MOUSE_Rps4x"
"686"	0	3.63151629291925	0.667	0.006	0	"13"	"MOUSE_Rpl23"
"687"	0	3.56118011297504	0.702	0.004	0	"13"	"MOUSE_Rpl14"
"688"	0	3.55941048102001	0.632	0.005	0	"13"	"MOUSE_Rpl26"
"689"	0	3.55917350608598	0.632	0.004	0	"13"	"MOUSE_Rpl23a"
"690"	0	3.54392121484369	0.579	0.006	0	"13"	"MOUSE_Rpl3"
"691"	0	3.54188499216483	0.596	0.004	0	"13"	"MOUSE_Rpl10"
"692"	0	3.53952564175653	0.579	0.003	0	"13"	"MOUSE_Rps6"
"693"	0	3.51676913749499	0.596	0.004	0	"13"	"MOUSE_Rps9"
"694"	0	3.47072500841802	0.579	0.005	0	"13"	"MOUSE_Prdx1"
"695"	0	3.46810477039902	0.667	0.009	0	"13"	"MOUSE_Rplp2"
"696"	0	3.45458371797991	0.702	0.007	0	"13"	"MOUSE_S100a4"
"697"	0	3.43895316551023	0.614	0.003	0	"13"	"MOUSE_Rps16"
"698"	5.46347507088e-284	5.11131918430334	0.825	0.026	1.48153053497053e-279	"13"	"MOUSE_Rpl41"
"699"	3.15271768053822e-271	5.77793236244721	0.947	0.038	8.54922453431548e-267	"13"	"MOUSE_mt-Nd1"
"700"	3.04286662128289e-266	5.52765811783564	0.93	0.037	8.25134141693281e-262	"13"	"MOUSE_mt-Cytb"
